CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
6286,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-24T00:00:00,Citizens for O'Connor,100,19481,John,George,2014-06-11T00:00:00
6282,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-31T00:00:00,Ald. Solis,1000,19481,John,George,2014-06-11T00:00:00
6322,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-06T00:00:00,Ald. Leslie Hairston,250,19643,John,George,2014-06-23T00:00:00
6521,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-28T00:00:00,Citizens for Joe Moore,1000,16645,Jerry,Mickelson,2014-07-13T00:00:00
6541,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-15T00:00:00,Friends of Mike Zalewski,500,18721,William,Griffin,2014-07-14T00:00:00
6431,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-28T00:00:00,FRIENDS OF ZALEWSKI,1000,19861,John,Doerrer,2014-07-03T00:00:00
6442,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-08T00:00:00,Citizens for Carrie Austin,1000,18941,Mary,Minaghan dba MKM Services,2014-07-07T00:00:00
6461,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-28T00:00:00,Citizens for Carrie Austin,1000,18894,Paul,Williams,2014-07-08T00:00:00
6594,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-25T00:00:00,Citizens for Tunney,150,16780,Elizabeth,Lively,2014-07-15T00:00:00
6581,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-17T00:00:00,Friends for Proco Joe Moreno,250,16780,Elizabeth,Lively,2014-07-15T00:00:00
6341,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Michelle A. Harris,500,19701,MICHAEL,KASPER,2014-06-26T00:00:00
6449,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-22T00:00:00,Alderman Robert Fioretti,150,18421,Dean,Maragos,2014-07-07T00:00:00
6444,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-01T00:00:00,25th Ward Democratic Organization,150,18421,Dean,Maragos,2014-07-07T00:00:00
8903,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-19T00:00:00,Citizens for Joe Moore,100,22692,Lawrence,Adelson,2015-04-15T00:00:00
9643,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-12T00:00:00,Friends for Mary O'Connor,500,24682,Gery,Chico,2015-05-07T00:00:00
9642,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-14T00:00:00,Friends of Walter Burnett Jr.,250,24682,Gery,Chico,2015-05-07T00:00:00
9640,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-27T00:00:00,Citizens to Elect Willie Cochran,250,24682,Gery,Chico,2015-05-07T00:00:00
9639,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-18T00:00:00,Citizens for Joe Moreno,500,24682,Gery,Chico,2015-05-07T00:00:00
9628,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-22T00:00:00,Friends of Nicholas Sposato,200,24682,Gery,Chico,2015-05-07T00:00:00
9785,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-24T00:00:00,Joe Lomanto,500,25301,Marcus,Nunes,2015-06-09T00:00:00
7841,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Tim Cullerton,250,21642,COURTNEY,NOTTAGE,2014-10-30T00:00:00
7850,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-22T00:00:00,Alderman Deb Mell,300,21642,COURTNEY,NOTTAGE,2014-10-30T00:00:00
9347,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-19T00:00:00,Friends of Raymond A. Lopez,100,22374,Joseph,Pilewski,2015-04-21T00:00:00
9799,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-22T00:00:00,Citizens for Roberto Maldonado,500,25302,Gery,Chico,2015-06-09T00:00:00
9790,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-27T00:00:00,Citizens to Elect Willie Cochran,250,25302,Gery,Chico,2015-06-09T00:00:00
9723,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-09T00:00:00,Friends of Matt O'Shea,250,25141,Graham,Grady,2015-06-03T00:00:00
7707,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-24T00:00:00,Danny Solis,1000,21501,Gery,Chico,2014-10-24T00:00:00
7824,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-16T00:00:00,Alderman Mary O'Connor,200,21641,MICHAEL,KASPER,2014-10-30T00:00:00
7829,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-17T00:00:00,Alderman Leslie Hairston,300,21641,MICHAEL,KASPER,2014-10-30T00:00:00
7858,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman James Cappleman,250,21643,David,Dring,2014-10-30T00:00:00
7794,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-12T00:00:00,The Burnham Committee,1500,21564,Graham,Grady,2014-10-27T00:00:00
6923,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-19T00:00:00,Ald. Michelle A Harris,500,20481,John,George,2014-08-18T00:00:00
8052,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-01T00:00:00,Citizens to Re-Elect John Pope,250,16687,Jeanette,Sublett,2014-12-23T00:00:00
9387,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-16T00:00:00,Citizens for Alderman Deborah Graham,150,22844,Thomas,Murphy,2015-04-23T00:00:00
7743,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Will Burns,1000,21561,MICHAEL,KASPER,2014-10-27T00:00:00
7749,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-17T00:00:00,Alderman Leslie Hairston,300,21561,MICHAEL,KASPER,2014-10-27T00:00:00
7748,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-05T00:00:00,Alderman Patrick J. O'Connor,200,21561,MICHAEL,KASPER,2014-10-27T00:00:00
7754,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Danny Solis,500,21561,MICHAEL,KASPER,2014-10-27T00:00:00
7751,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Michelle A. Harris,500,21561,MICHAEL,KASPER,2014-10-27T00:00:00
7203,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-10T00:00:00,Citizens for John Cullerton,1000,16645,Jerry,Mickelson,2014-10-07T00:00:00
7438,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-01T00:00:00,19th Ward Democratic Org,1500,17590,Thomas,Livingston,2014-10-17T00:00:00
7437,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-01T00:00:00,Alderman Toni Foulkes,1000,17590,Thomas,Livingston,2014-10-17T00:00:00
9741,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-10T00:00:00,Citizens for Alderman Tom Tunney,500,25244,Terrance,Diamond,2015-06-08T00:00:00
7005,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Michelle A. Harris,500,20683,David,Dring,2014-09-09T00:00:00
7013,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Ameya Pawar,300,20683,David,Dring,2014-09-09T00:00:00
6777,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-03T00:00:00,Citizens for Joe Moore,500,20183,John,George,2014-07-22T00:00:00
6775,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-24T00:00:00,Friends of Mike Zalewski,500,20183,John,George,2014-07-22T00:00:00
6843,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Michelle A. Harris,500,20246,COURTNEY,NOTTAGE,2014-07-24T00:00:00
8122,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-11-27T00:00:00,FRIENDS OF R. SAWYER,250,19861,John,Doerrer,2015-01-06T00:00:00
7266,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-01T00:00:00,Hopkins for Chicago,1000,20261,Mary,Minaghan dba MKM Services,2014-10-13T00:00:00
7265,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-23T00:00:00,Friends for Susanna Mendoza,250,20261,Mary,Minaghan dba MKM Services,2014-10-13T00:00:00
8153,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-09T00:00:00,Ameya Pawar,150,20962,Andrew,Scott,2015-01-12T00:00:00
8662,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-05T00:00:00,Citizens to Elect Emma Mitts,200,22495,James,Watson,2015-04-07T00:00:00
7224,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-05T00:00:00,Alderman Walter Burnett,500,20683,David,Dring,2014-10-08T00:00:00
8185,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-29T00:00:00,Hopkins for Chicago,500,22486,John,George,2015-01-12T00:00:00
8195,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-20T00:00:00,Ald. Mary O'Connor,500,22486,John,George,2015-01-12T00:00:00
8194,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-14T00:00:00,Ald. Debra Silverman,250,22486,John,George,2015-01-12T00:00:00
8448,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-15T00:00:00,Lorna Lane,1000,23040,Thomas,Livingston,2015-01-29T00:00:00
6650,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Will Burns,1000,19701,MICHAEL,KASPER,2014-07-17T00:00:00
7386,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-25T00:00:00,Susan Mendoza,100,19962,Graham,Grady,2014-10-16T00:00:00
7385,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-14T00:00:00,Leslie Hairston,150,19962,Graham,Grady,2014-10-16T00:00:00
8307,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-07T00:00:00,Mary O' Connor,250,17266,Sam,Toia,2015-01-19T00:00:00
8647,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-18T00:00:00,Citizens to Elect Emma Mitts,500,22753,Mary,Minaghan dba MKM Services,2015-04-06T00:00:00
8646,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-19T00:00:00,Citizens for Carrie Austin,250,22753,Mary,Minaghan dba MKM Services,2015-04-06T00:00:00
8643,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-04T00:00:00,Friends of JoAnn Thompson,500,22753,Mary,Minaghan dba MKM Services,2015-04-06T00:00:00
8654,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-08T00:00:00,Friends of Jen Kramer,750,22978,Jerry,Mickelson,2015-04-06T00:00:00
8649,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-23T00:00:00,Friends of John Pope,500,22978,Jerry,Mickelson,2015-04-06T00:00:00
9198,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Citizens for Joe Moore,500,22784,James,Houlihan,2015-04-20T00:00:00
8452,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-01T00:00:00,19th Ward Democratic Org,1500,23040,Thomas,Livingston,2015-01-29T00:00:00
8451,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-01T00:00:00,Alderman Joanna Thompson,1000,23040,Thomas,Livingston,2015-01-29T00:00:00
8781,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-09T00:00:00,Friends of Mike Zalewski,500,22489,Robert,Molaro,2015-04-10T00:00:00
6805,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-31T00:00:00,Ald. Solis,1000,20201,John,George,2014-07-23T00:00:00
6864,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Tim Cullerton,250,20247,David,Dring,2014-07-24T00:00:00
6863,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman Patrick J. O'Connor,500,20247,David,Dring,2014-07-24T00:00:00
8233,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-23T00:00:00,Alderman Margaret Laurino,250,21642,COURTNEY,NOTTAGE,2015-01-12T00:00:00
8229,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-23T00:00:00,Alderman Patrick J. O'Connor,500,21642,COURTNEY,NOTTAGE,2015-01-12T00:00:00
8291,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-16T00:00:00,James Cappleman,250,20701,Michael,Alexander,2015-01-16T00:00:00
8349,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-24T00:00:00,Alderman Leslie Hairston,50,21961,Danielle,Cassel,2015-01-20T00:00:00
8690,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-19T00:00:00,Friends of George A. Cardenas,500,24042,Paul,Rosenfeld,2015-04-08T00:00:00
8681,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-10T00:00:00,Citizens for Brian Hopkins,250,24042,Paul,Rosenfeld,2015-04-08T00:00:00
9045,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-24T00:00:00,Citizens to Elect Willie B. Cocran,250,22387,Dennis,O'Sullivan,2015-04-17T00:00:00
9246,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-29T00:00:00,Michelle Harris,125,23002,Brendan,Shiller,2015-04-20T00:00:00
8891,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Michelle A. Harris,500,23621,MICHAEL,KASPER,2015-04-14T00:00:00
8883,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Leslie Hairston,300,23621,MICHAEL,KASPER,2015-04-14T00:00:00
8881,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Will Burns,500,23621,MICHAEL,KASPER,2015-04-14T00:00:00
9365,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-08T00:00:00,Friends of Will Burns,1000,22961,Michael,Sutton,2015-04-22T00:00:00
9361,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-08T00:00:00,Friends of Leslie Hairston,1500,22961,Michael,Sutton,2015-04-22T00:00:00
8207,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-09T00:00:00,19th Ward Democratic Organization,250,22487,John,George,2015-01-12T00:00:00
8216,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-20T00:00:00,Ald. Mary O'Connor,500,22487,John,George,2015-01-12T00:00:00
8227,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-15T00:00:00,Alderman George Cardenas,250,20281,James,Watson,2015-01-12T00:00:00
8225,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-11-20T00:00:00,Alderman Mary O'Connor,150,20281,James,Watson,2015-01-12T00:00:00
8224,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-11-17T00:00:00,Alderman Jason Ervin,150,20281,James,Watson,2015-01-12T00:00:00
9188,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-30T00:00:00,Citizens for Pat O'Connor,250,24361,John,George,2015-04-20T00:00:00
8926,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-17T00:00:00,KB for 7th Ward,75,22330,Donovan,Pepper,2015-04-16T00:00:00
9095,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-11T00:00:00,Citizens for Dan Solis,150,23361,Kate,Tragesser,2015-04-17T00:00:00
9199,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-14T00:00:00,"Friends of Walter Burnett, Jr",500,22775,Michael,Ezgur,2015-04-20T00:00:00
9217,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-18T00:00:00,Citizens for Joe Moore,250,22809,Mark,Fary,2015-04-20T00:00:00
9214,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-17T00:00:00,Hopkins for Chicago,500,22809,Mark,Fary,2015-04-20T00:00:00
9207,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-30T00:00:00,Citizens for Carrie Austin,500,24425,John,George,2015-04-20T00:00:00
9201,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-30T00:00:00,Citizens to Elect Emma Mitts,250,24425,John,George,2015-04-20T00:00:00
9319,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-15T00:00:00,Ald. John Pope,500,22787,John,Dunn,2015-04-20T00:00:00
9309,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-26T00:00:00,Jen Kramer,500,22787,John,Dunn,2015-04-20T00:00:00
9308,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-23T00:00:00,Kurt Summers,500,22787,John,Dunn,2015-04-20T00:00:00
9302,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-20T00:00:00,Patrick Thompson,500,22787,John,Dunn,2015-04-20T00:00:00
9662,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-27T00:00:00,Friends of Chris Taliaferro,1500,24743,Michael,Sutton,2015-05-08T00:00:00
8369,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-02T00:00:00,Summers for Chicago (Kurt Summer Treasurer Designate,500,17395,Arnold,Harris,2015-01-23T00:00:00
8365,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-20T00:00:00,Friens of Michelle A Harris (Ald,500,17395,Arnold,Harris,2015-01-23T00:00:00
8364,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-20T00:00:00,Citizens for Patrick J O'Connor (Ald. fund raiser sponsor),500,17395,Arnold,Harris,2015-01-23T00:00:00
8380,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-19T00:00:00,Ald. Michelle A Harris,500,22982,John,George,2015-01-26T00:00:00
8373,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-06T00:00:00,Ald. Bob Fioretti,500,22982,John,George,2015-01-26T00:00:00
8632,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman George A. Cardenas,500,23622,COURTNEY,NOTTAGE,2015-04-06T00:00:00
8630,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Emma Mitts,300,23622,COURTNEY,NOTTAGE,2015-04-06T00:00:00
6601,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-07-08T00:00:00,Chicago Fire Department,0,16520,Jody,Joy,2014-07-16T00:00:00
9427,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-13T00:00:00,Friends of Michelle Smith,100,24543,Bridget,O'Keefe,2015-04-27T00:00:00
9502,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-31T00:00:00,Summers for Chicago,500,24582,Thomas,Manion,2015-05-01T00:00:00
9623,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-24T00:00:00,Joe Lomanto,500,24681,Marcus,Nunes,2015-05-07T00:00:00
7103,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-28T00:00:00,25th Ward Regular Democratic Organization,800,20902,Jerome,Schain,2014-09-22T00:00:00
7764,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman James Cappleman,250,21562,COURTNEY,NOTTAGE,2014-10-27T00:00:00
7763,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman Margaret Laurino,250,21562,COURTNEY,NOTTAGE,2014-10-27T00:00:00
7768,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-16T00:00:00,Alderman Mary O'Connor,200,21562,COURTNEY,NOTTAGE,2014-10-27T00:00:00
8732,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman George Cardenas,500,23623,David,Dring,2015-04-09T00:00:00
8728,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Margaret Laurino,500,23623,David,Dring,2015-04-09T00:00:00
6609,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Harry Osterman,300,19703,COURTNEY,NOTTAGE,2014-07-16T00:00:00
7230,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-08T00:00:00,FRIENDS OF CARDENAS,1500,19861,John,Doerrer,2014-10-08T00:00:00
8283,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-30T00:00:00,Citizens for Brendan Reilly,1000,21541,Gery,Chico,2015-01-16T00:00:00
8905,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-10T00:00:00,Citizens for Alderman Tom Tunney,500,22541,Terrance,Diamond,2015-04-15T00:00:00
9253,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-17T00:00:00,Alderman Marge Laurino,150,22785,Michael,Laube,2015-04-20T00:00:00
9322,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-19T00:00:00,Jason Ervin,250,22582,Jan,Starr,2015-04-20T00:00:00
9100,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-14T00:00:00,Friends of Walter Burnett Jr.,250,24344,Gery,Chico,2015-04-17T00:00:00
9098,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-18T00:00:00,Friends ofCarrie Austin,250,24344,Gery,Chico,2015-04-17T00:00:00
9118,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-05T00:00:00,Friends of Mike Zalewski,500,23083,Jeffrey,Glass,2015-04-17T00:00:00
9265,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Alderman Patrick J. O'Connor,1000,24442,MICHAEL,KASPER,2015-04-20T00:00:00
9262,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Emma Mitts,300,24442,MICHAEL,KASPER,2015-04-20T00:00:00
9261,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman George A. Cardenas,500,24442,MICHAEL,KASPER,2015-04-20T00:00:00
9260,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Michelle A. Harris,500,24442,MICHAEL,KASPER,2015-04-20T00:00:00
9283,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Leslie Hairston,300,24443,COURTNEY,NOTTAGE,2015-04-20T00:00:00
9273,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Jason Ervin,500,24443,COURTNEY,NOTTAGE,2015-04-20T00:00:00
9293,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Leslie Hairston,300,24444,David,Dring,2015-04-20T00:00:00
6764,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-18T00:00:00,Pat Dowell,150,18923,Elvin,Charity,2014-07-22T00:00:00
7269,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-16T00:00:00,Alderman Tom Tunney,500,20681,MICHAEL,KASPER,2014-10-13T00:00:00
7270,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-17T00:00:00,Alderman Leslie Hairston,300,20681,MICHAEL,KASPER,2014-10-13T00:00:00
9407,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-11T00:00:00,Friends of Summer,250,24521,Kate,Tragesser,2015-04-24T00:00:00
9403,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-11T00:00:00,Citizens for Dan Solis,150,24521,Kate,Tragesser,2015-04-24T00:00:00
7902,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-25T00:00:00,Representative Edward Acevado,150,21781,Kate,Tragesser,2014-11-07T00:00:00
7594,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-10T00:00:00,Friends of Margaret Laurino,250,21481,John,George,2014-10-23T00:00:00
7590,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-24T00:00:00,Citizens for O'Connor,100,21481,John,George,2014-10-23T00:00:00
7903,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-07T00:00:00,Citizens for Alderman Austin,100,21781,Kate,Tragesser,2014-11-07T00:00:00
7426,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-24T00:00:00,Friends of Mike Zalewski,500,21328,John,George,2014-10-17T00:00:00
7423,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-29T00:00:00,Hopkins for Chicago,500,21328,John,George,2014-10-17T00:00:00
7422,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-14T00:00:00,Citizens for Carrie Austin,500,21328,John,George,2014-10-17T00:00:00
7428,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-31T00:00:00,Ald. Solis,1000,21328,John,George,2014-10-17T00:00:00
7498,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-19T00:00:00,Friends of Bob Fioretti,150,17222,Daniel,Finkel,2014-10-20T00:00:00
7482,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-18T00:00:00,Neighbors for Rey Colon,1500,17276,Jason,Lunderman,2014-10-20T00:00:00
6762,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-31T00:00:00,Friends of Alyx Pattison,500,20162,Lawrence,Suffredin,2014-07-22T00:00:00
7515,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-10T00:00:00,Citizens for Danny Solis,500,21401,Rolando,Acosta,2014-10-20T00:00:00
6987,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Danny Solis,500,20681,MICHAEL,KASPER,2014-09-09T00:00:00
6998,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman Patrick J. O'Connor,500,20682,COURTNEY,NOTTAGE,2014-09-09T00:00:00
7002,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Will Burns,1000,20682,COURTNEY,NOTTAGE,2014-09-09T00:00:00
7505,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-08T00:00:00,Friends of JoAnn Thompson,1500,19281,YaFawn,Smith,2014-10-20T00:00:00
7502,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-28T00:00:00,Friends of George Cardenas,1500,19281,YaFawn,Smith,2014-10-20T00:00:00
7504,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-25T00:00:00,Committee to Elect Howard B. Brookins,1500,19281,YaFawn,Smith,2014-10-20T00:00:00
8133,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-13T00:00:00,Friends of Will Burns,200,18724,John,Corrigan,2015-01-07T00:00:00
7527,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-23T00:00:00,Friends of Ald. Reilly,1000,21442,John,George,2014-10-21T00:00:00
7525,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-06T00:00:00,Ald. Bob Fioretti,500,21442,John,George,2014-10-21T00:00:00
7522,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-23T00:00:00,Citizens to elect Deborah L Graham,500,21442,John,George,2014-10-21T00:00:00
7521,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-31T00:00:00,Ald. Solis,1000,21442,John,George,2014-10-21T00:00:00
